Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
130477,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,405.0,Ridgewood - Forest Hills,2013,01/01/2013,0.3,
742541,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,408.0,Hillcrest and Fresh Meadows (CD8),Summer 2021,06/01/2021,7.9,
547430,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,303.0,East Harlem,Winter 2016-17,12/01/2016,8.5,
547464,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405.0,Ridgewood - Forest Hills,Summer 2017,06/01/2017,8.9,
547488,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503.0,Willowbrook,Summer 2017,06/01/2017,8.4,
130485,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,503.0,Willowbrook,2013,01/01/2013,0.0,
130495,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,103.0,Fordham - Bronx Pk,2013,01/01/2013,71.0,
547559,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,403.0,Flushing - Clearview,Winter 2016-17,12/01/2016,8.0,
605969,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302.0,Fort Greene and Brooklyn Heights (CD2),Annual Average 2018,01/01/2018,7.8,
823476,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302.0,Fort Greene and Brooklyn Heights (CD2),Winter 2021-22,12/01/2021,7.4,
742469,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302.0,Fort Greene and Brooklyn Heights (CD2),Summer 2021,06/01/2021,9.1,
742520,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401.0,Long Island City and Astoria (CD1),Summer 2021,06/01/2021,8.7,
411139,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502.0,South Beach and Willowbrook (CD2),Annual Average 2016,12/31/2015,6.9,
169572,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502.0,South Beach and Willowbrook (CD2),Summer 2013,06/01/2013,9.4,
169513,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502.0,South Beach and Willowbrook (CD2),Summer 2012,06/01/2012,10.0,
742565,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502.0,South Beach and Willowbrook (CD2),Summer 2021,06/01/2021,7.9,
411094,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401.0,Long Island City and Astoria (CD1),Annual Average 2016,12/31/2015,7.8,
606023,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402.0,Woodside and Sunnyside (CD2),Annual Average 2018,01/01/2018,8.6,
823530,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402.0,Woodside and Sunnyside (CD2),Winter 2021-22,12/01/2021,7.3,
130529,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,409.0,Southeast Queens,2013,01/01/2013,8.1,
130530,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,410.0,Rockaways,2013,01/01/2013,6.1,
130490,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,Borough,3.0,Manhattan,2013,01/01/2013,5.9,
130508,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,209.0,Bensonhurst - Bay Ridge,2013,01/01/2013,26.5,
130498,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,106.0,High Bridge - Morrisania,2013,01/01/2013,78.0,
130505,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,206.0,Borough Park,2013,01/01/2013,34.8,
130471,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,309.0,Union Square - Lower East Side,2013,01/01/2013,3.0,
177165,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309.0,Union Square - Lower East Side,Winter 2008-09,12/01/2008,14.5,
212673,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106.0,High Bridge - Morrisania,Winter 2013-14,12/01/2013,13.2,
649678,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106.0,High Bridge - Morrisania,Annual Average 2019,01/01/2019,7.1,
547676,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302.0,Fort Greene and Brooklyn Heights (CD2),Winter 2016-17,12/01/2016,8.5,
547674,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302.0,Fort Greene and Brooklyn Heights (CD2),Summer 2017,06/01/2017,10.0,
175412,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410.0,Rockaways,Winter 2011-12,12/01/2011,15.9,
222618,386,Ozone (O3),Mean,ppb,UHF42,409.0,Southeast Queens,Summer 2010,06/01/2010,34.3,
412031,386,Ozone (O3),Mean,ppb,UHF42,410.0,Rockaways,Summer 2016,06/01/2016,38.2,
222432,386,Ozone (O3),Mean,ppb,UHF42,106.0,High Bridge - Morrisania,Summer 2010,06/01/2010,31.3,
168628,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502.0,South Beach and Willowbrook (CD2),Winter 2011-12,12/01/2011,8.2,
168510,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502.0,South Beach and Willowbrook (CD2),Winter 2009-10,12/01/2009,9.0,
214165,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502.0,South Beach and Willowbrook (CD2),Annual Average 2014,12/01/2013,8.5,
334120,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,211.0,Williamsburg - Bushwick,Annual Average 2015,01/01/2015,9.6,
213274,375,Nitrogen dioxide (NO2),Mean,ppb,CD,410.0,South Ozone Park and Howard Beach (CD10),Winter 2013-14,12/01/2013,26.9,
603088,375,Nitrogen dioxide (NO2),Mean,ppb,CD,410.0,South Ozone Park and Howard Beach (CD10),Winter 2017-18,12/01/2017,23.1,
826379,375,Nitrogen dioxide (NO2),Mean,ppb,CD,410.0,South Ozone Park and Howard Beach (CD10),Annual Average 2022,01/01/2022,13.7,
213276,375,Nitrogen dioxide (NO2),Mean,ppb,CD,412.0,Jamaica and Hollis (CD12),Winter 2013-14,12/01/2013,27.0,
603094,375,Nitrogen dioxide (NO2),Mean,ppb,CD,412.0,Jamaica and Hollis (CD12),Winter 2017-18,12/01/2017,23.9,
826331,375,Nitrogen dioxide (NO2),Mean,ppb,CD,312.0,Borough Park (CD12),Annual Average 2022,01/01/2022,15.2,
176631,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,501.0,Port Richmond,Annual Average 2011,12/01/2010,21.1,
643320,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101.0,Kingsbridge - Riverdale,Winter 2018-19,12/01/2018,18.3,
667225,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,401.0,Long Island City - Astoria,Annual Average 2020,01/01/2020,18.9,
212444,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,401.0,Long Island City - Astoria,Summer 2014,06/01/2014,16.9,
336574,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,401.0,Long Island City - Astoria,Annual Average 2015,01/01/2015,21.4,
175291,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101.0,Kingsbridge - Riverdale,Winter 2009-10,12/01/2009,21.4,
212570,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,401.0,Long Island City - Astoria,Annual Average 2014,12/01/2013,22.1,
669669,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,211.0,Williamsburg - Bushwick,Winter 2019-20,12/01/2019,8.3,
649832,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,211.0,Williamsburg - Bushwick,Summer 2019,06/01/2019,9.0,
605826,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,209.0,Bensonhurst - Bay Ridge,Summer 2018,06/01/2018,7.8,
173152,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310.0,Union Square-Lower Manhattan,Winter 2009-10,12/01/2009,11.2,
212091,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310.0,Union Square-Lower Manhattan,Annual Average 2014,12/01/2013,10.8,
547581,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310.0,Union Square-Lower Manhattan,Summer 2017,06/01/2017,10.3,
669623,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310.0,Union Square-Lower Manhattan,Summer 2020,06/01/2020,8.0,
173220,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310.0,Union Square-Lower Manhattan,Winter 2011-12,12/01/2011,10.9,
547583,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310.0,Union Square-Lower Manhattan,Winter 2016-17,12/01/2016,8.8,
605877,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310.0,Union Square-Lower Manhattan,Summer 2018,06/01/2018,9.5,
410988,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,108.0,Upper East Side (CD8),Summer 2016,06/01/2016,9.7,
410994,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,110.0,Central Harlem (CD10),Summer 2016,06/01/2016,8.6,
177293,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401.0,Long Island City - Astoria,Winter 2011-12,12/01/2011,9.9,
130452,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,201.0,Greenpoint,2013,01/01/2013,0.1,
130473,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,401.0,Long Island City - Astoria,2013,01/01/2013,0.8,
130521,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,401.0,Long Island City - Astoria,2013,01/01/2013,30.6,
130531,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,501.0,Port Richmond,2013,01/01/2013,2.8,
817100,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,403.0,Jackson Heights (CD3),2019,01/01/2019,70.6,
817065,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,304.0,Bushwick (CD4),2010,01/01/2010,39.4,
816938,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,107.0,Hunts Point - Mott Haven,2019,01/01/2019,51.4,
151733,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,208.0,Canarsie - Flatlands,2005,01/01/2005,1.2,
151763,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,Borough,2.0,Brooklyn,2005,01/01/2005,2.8,
151732,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,207.0,East Flatbush - Flatbush,2005,01/01/2005,2.4,
817127,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,503.0,Tottenville and Great Kills (CD3),2010,01/01/2010,14.0,
817128,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,503.0,Tottenville and Great Kills (CD3),2019,01/01/2019,11.9,
817016,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,103.0,Lower East Side and Chinatown (CD3),2019,01/01/2019,127.4,
817015,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,103.0,Lower East Side and Chinatown (CD3),2010,01/01/2010,120.2,
817315,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,404.0,Elmhurst and Corona (CD4),2010,01/01/2010,4.1,
817229,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,103.0,Lower East Side and Chinatown (CD3),2010,01/01/2010,3.9,
154575,643,Annual vehicle miles traveled,Million miles,per square mile,CD,204.0,Highbridge and Concourse (CD4),2005,01/01/2005,93.9,
151744,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,308.0,Greenwich Village - SoHo,2005,01/01/2005,10.5,
817209,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,408.0,Jamaica,2010,01/01/2010,1.0,
817132,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,Borough,2.0,Brooklyn,2019,01/01/2019,2.7,
817190,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,308.0,Greenwich Village - SoHo,2019,01/01/2019,10.1,
816994,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,407.0,Southwest Queens,2019,01/01/2019,54.2,
816973,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,307.0,Gramercy Park - Murray Hill,2010,01/01/2010,156.1,
816915,644,Annual vehicle miles traveled (cars),Million miles,per square mile,Borough,1.0,Bronx,2010,01/01/2010,54.2,
816916,644,Annual vehicle miles traveled (cars),Million miles,per square mile,Borough,1.0,Bronx,2019,01/01/2019,59.3,
151762,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,Borough,1.0,Bronx,2005,01/01/2005,3.5,
151753,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,407.0,Southwest Queens,2005,01/01/2005,3.4,
628423,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,407.0,Southwest Queens,2015-2017,01/01/2015,27.6,
131589,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,407.0,Southwest Queens,2009-2011,01/01/2009,37.1,
131599,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",Borough,2.0,Brooklyn,2009-2011,01/01/2009,50.1,
131569,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,208.0,Canarsie - Flatlands,2009-2011,01/01/2009,49.7,
131568,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,207.0,East Flatbush - Flatbush,2009-2011,01/01/2009,43.2,
130728,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,Borough,1.0,Bronx,2005,01/01/2005,2.8,
130720,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,408.0,Jamaica,2005,01/01/2005,1.8,
742411,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107.0,Upper West Side (CD7),Winter 2020-21,12/01/2020,6.8,
130503,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,204.0,East New York,2013,01/01/2013,14.7,
130486,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,504.0,South Beach - Tottenville,2013,01/01/2013,0.0,
130534,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,504.0,South Beach - Tottenville,2013,01/01/2013,2.0,
130496,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,104.0,Pelham - Throgs Neck,2013,01/01/2013,24.9,
823315,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,104.0,Pelham - Throgs Neck,Annual Average 2022,01/01/2022,6.1,
212689,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304.0,Upper West Side,Winter 2013-14,12/01/2013,13.8,
649726,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304.0,Upper West Side,Annual Average 2019,01/01/2019,7.4,
605728,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304.0,Upper West Side,Winter 2017-18,12/01/2017,9.2,
177160,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304.0,Upper West Side,Winter 2008-09,12/01/2008,14.7,
212699,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404.0,Bayside - Little Neck,Winter 2013-14,12/01/2013,10.9,
212678,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,204.0,East New York,Winter 2013-14,12/01/2013,11.0,
649693,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,204.0,East New York,Annual Average 2019,01/01/2019,6.6,
605695,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,204.0,East New York,Winter 2017-18,12/01/2017,8.2,
411056,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307.0,Sunset Park (CD7),Winter 2015-16,12/01/2015,9.5,
168501,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407.0,Flushing and Whitestone (CD7),Winter 2009-10,12/01/2009,9.6,
168619,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407.0,Flushing and Whitestone (CD7),Winter 2011-12,12/01/2011,9.3,
602826,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504.0,South Beach - Tottenville,Summer 2018,06/01/2018,6.3,
667305,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504.0,South Beach - Tottenville,Summer 2020,06/01/2020,7.3,
175332,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504.0,South Beach - Tottenville,Winter 2009-10,12/01/2009,16.9,
212583,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504.0,South Beach - Tottenville,Annual Average 2014,12/01/2013,12.6,
549885,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504.0,South Beach - Tottenville,Winter 2016-17,12/01/2016,17.5,
175416,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504.0,South Beach - Tottenville,Winter 2011-12,12/01/2011,16.0,
549883,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504.0,South Beach - Tottenville,Summer 2017,06/01/2017,7.8,
212573,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404.0,Bayside - Little Neck,Annual Average 2014,12/01/2013,17.4,
549855,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404.0,Bayside - Little Neck,Winter 2016-17,12/01/2016,23.8,
175406,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404.0,Bayside - Little Neck,Winter 2011-12,12/01/2011,20.4,
549853,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404.0,Bayside - Little Neck,Summer 2017,06/01/2017,12.6,
740890,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5.0,Staten Island,Winter 2020-21,12/01/2020,18.7,
175931,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,204.0,East New York,Summer 2010,06/01/2010,18.1,
740923,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,204.0,East New York,Winter 2020-21,12/01/2020,22.2,
412011,386,Ozone (O3),Mean,ppb,UHF42,211.0,Williamsburg - Bushwick,Summer 2016,06/01/2016,33.0,
179497,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5.0,Staten Island,Winter 2008-09,12/01/2008,11.8,
547772,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502.0,South Beach and Willowbrook (CD2),Winter 2016-17,12/01/2016,7.2,
547770,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502.0,South Beach and Willowbrook (CD2),Summer 2017,06/01/2017,8.2,
669936,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401.0,Long Island City and Astoria (CD1),Summer 2020,06/01/2020,7.4,
214151,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402.0,Woodside and Sunnyside (CD2),Annual Average 2014,12/01/2013,10.5,
168496,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402.0,Woodside and Sunnyside (CD2),Winter 2009-10,12/01/2009,10.2,
605713,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210.0,Coney Island - Sheepshead Bay,Winter 2017-18,12/01/2017,7.8,
212694,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309.0,Union Square - Lower East Side,Winter 2013-14,12/01/2013,13.6,
177166,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310.0,Lower Manhattan,Winter 2008-09,12/01/2008,15.8,
179495,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,3.0,Manhattan,Winter 2008-09,12/01/2008,15.3,
211407,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,3.0,Manhattan,Winter 2013-14,12/01/2013,14.1,
177826,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209.0,Bensonhurst - Bay Ridge,Summer 2010,06/01/2010,11.6,
825848,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101.0,Financial District (CD1),Annual Average 2022,01/01/2022,21.0,
165782,375,Nitrogen dioxide (NO2),Mean,ppb,CD,402.0,Woodside and Sunnyside (CD2),Winter 2008-09,12/01/2008,31.3,
826992,386,Ozone (O3),Mean,ppb,CD,501.0,St. George and Stapleton (CD1),Summer 2022,06/01/2022,34.2,
827048,386,Ozone (O3),Mean,ppb,CD,101.0,Financial District (CD1),Summer 2022,06/01/2022,30.3,
827024,386,Ozone (O3),Mean,ppb,CD,301.0,Greenpoint and Williamsburg (CD1),Summer 2022,06/01/2022,32.5,
826991,386,Ozone (O3),Mean,ppb,CD,502.0,South Beach and Willowbrook (CD2),Summer 2022,06/01/2022,35.2,
827005,386,Ozone (O3),Mean,ppb,CD,402.0,Woodside and Sunnyside (CD2),Summer 2022,06/01/2022,32.8,
825813,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201.0,Mott Haven and Melrose (CD1),Summer 2022,06/01/2022,14.0,
167742,375,Nitrogen dioxide (NO2),Mean,ppb,CD,501.0,St. George and Stapleton (CD1),Annual Average 2012,12/01/2011,18.1,
826114,375,Nitrogen dioxide (NO2),Mean,ppb,CD,502.0,South Beach and Willowbrook (CD2),Summer 2022,06/01/2022,8.0,
167687,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102.0,Greenwich Village and Soho (CD2),Annual Average 2012,12/01/2011,30.1,
168394,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101.0,Financial District (CD1),Winter 2008-09,12/01/2008,15.7,
605896,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101.0,Financial District (CD1),Winter 2017-18,12/01/2017,10.5,
213796,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401.0,Long Island City and Astoria (CD1),Winter 2013-14,12/01/2013,12.3,
606022,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401.0,Long Island City and Astoria (CD1),Winter 2017-18,12/01/2017,8.4,
650020,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401.0,Long Island City and Astoria (CD1),Annual Average 2019,01/01/2019,7.2,
823529,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401.0,Long Island City and Astoria (CD1),Annual Average 2022,01/01/2022,6.2,
213754,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101.0,Financial District (CD1),Winter 2013-14,12/01/2013,14.5,
606067,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502.0,South Beach and Willowbrook (CD2),Winter 2017-18,12/01/2017,7.9,
165882,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302.0,Fort Greene and Brooklyn Heights (CD2),Winter 2010-11,12/01/2010,33.5,
130483,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,501.0,Port Richmond,2013,01/01/2013,0.0,
130445,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,101.0,Kingsbridge - Riverdale,2013,01/01/2013,2.0,
649684,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201.0,Greenpoint,Annual Average 2019,01/01/2019,8.6,
605686,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201.0,Greenpoint,Winter 2017-18,12/01/2017,10.1,
410999,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,112.0,Washington Heights and Inwood (CD12),Winter 2015-16,12/01/2015,8.5,
411065,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,310.0,Bay Ridge and Dyker Heights (CD10),Winter 2015-16,12/01/2015,8.1,
412032,386,Ozone (O3),Mean,ppb,UHF42,501.0,Port Richmond,Summer 2016,06/01/2016,33.4,
669915,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,312.0,Borough Park (CD12),Summer 2020,06/01/2020,6.8,
823240,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401.0,Long Island City - Astoria,Annual Average 2022,01/01/2022,6.4,
826325,375,Nitrogen dioxide (NO2),Mean,ppb,CD,310.0,Bay Ridge and Dyker Heights (CD10),Annual Average 2022,01/01/2022,15.2,
643654,375,Nitrogen dioxide (NO2),Mean,ppb,CD,312.0,Borough Park (CD12),Annual Average 2019,01/01/2019,17.0,
826995,386,Ozone (O3),Mean,ppb,CD,412.0,Jamaica and Hollis (CD12),Summer 2022,06/01/2022,34.6,
827013,386,Ozone (O3),Mean,ppb,CD,312.0,Borough Park (CD12),Summer 2022,06/01/2022,35.1,
827039,386,Ozone (O3),Mean,ppb,CD,110.0,Central Harlem (CD10),Summer 2022,06/01/2022,31.2,
827037,386,Ozone (O3),Mean,ppb,CD,112.0,Washington Heights and Inwood (CD12),Summer 2022,06/01/2022,29.6,
827015,386,Ozone (O3),Mean,ppb,CD,310.0,Bay Ridge and Dyker Heights (CD10),Summer 2022,06/01/2022,34.8,
827041,386,Ozone (O3),Mean,ppb,CD,108.0,Upper East Side (CD8),Summer 2022,06/01/2022,30.7,
826997,386,Ozone (O3),Mean,ppb,CD,410.0,South Ozone Park and Howard Beach (CD10),Summer 2022,06/01/2022,35.5,
336828,375,Nitrogen dioxide (NO2),Mean,ppb,CD,312.0,Borough Park (CD12),Winter 2014-15,12/01/2014,25.9,
741231,375,Nitrogen dioxide (NO2),Mean,ppb,CD,312.0,Borough Park (CD12),Annual Average 2021,01/01/2021,16.9,
168427,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,310.0,Bay Ridge and Dyker Heights (CD10),Winter 2008-09,12/01/2008,12.3,
213787,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,310.0,Bay Ridge and Dyker Heights (CD10),Winter 2013-14,12/01/2013,11.8,
605917,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,108.0,Upper East Side (CD8),Winter 2017-18,12/01/2017,9.8,
823201,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,108.0,Upper East Side (CD8),Annual Average 2022,01/01/2022,6.4,
213763,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,110.0,Central Harlem (CD10),Winter 2013-14,12/01/2013,13.0,
649921,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,110.0,Central Harlem (CD10),Annual Average 2019,01/01/2019,7.0,
823195,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,110.0,Central Harlem (CD10),Annual Average 2022,01/01/2022,6.2,
649927,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,112.0,Washington Heights and Inwood (CD12),Annual Average 2019,01/01/2019,7.2,
649957,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,210.0,Throgs Neck and Co-op City (CD10),Annual Average 2019,01/01/2019,6.7,
649963,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,212.0,Williamsbridge and Baychester (CD12),Annual Average 2019,01/01/2019,6.7,
823502,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,310.0,Bay Ridge and Dyker Heights (CD10),Annual Average 2022,01/01/2022,5.7,
649999,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,312.0,Borough Park (CD12),Annual Average 2019,01/01/2019,6.4,
649868,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,410.0,Rockaways,Summer 2019,06/01/2019,7.0,
669633,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,410.0,Rockaways,Winter 2019-20,12/01/2019,6.1,
334157,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,410.0,Rockaways,Summer 2015,06/01/2015,8.3,
173238,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210.0,Coney Island - Sheepshead Bay,Winter 2012-13,12/01/2012,9.8,
334118,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210.0,Coney Island - Sheepshead Bay,Summer 2015,06/01/2015,8.8,
173251,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,410.0,Rockaways,Winter 2012-13,12/01/2012,9.2,
669672,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210.0,Coney Island - Sheepshead Bay,Winter 2019-20,12/01/2019,7.0,
